id,age,baselines,rqcorrect,rq,demand_intensity,demand_liking,stim,ValenceContrast,NeutralContrast,target,targetdummy,controldummy,reaction,intensity,liking,dist
11,29,2,1,7,2,0,14,0.5,-0.333333333,-0.5,0,1,2,2,2,0
11,29,2,1,7,2,0,15,0.5,-0.333333333,-0.5,0,1,4,4,6,3
11,29,2,1,7,2,0,16,0.5,-0.333333333,-0.5,0,1,2,1,0,0
11,29,2,1,7,2,0,17,0.5,-0.333333333,-0.5,0,1,2,3,3,2
11,29,2,1,7,2,0,18,0.5,-0.333333333,-0.5,0,1,3,4,4,2
11,29,2,1,7,2,0,19,0.5,-0.333333333,-0.5,0,1,1,3,2,1
11,29,2,1,7,2,0,20,0.5,-0.333333333,0.5,1,0,7,4,4,9
11,29,2,1,7,2,0,21,-0.5,-0.333333333,0.5,1,0,8,2,2,9
11,29,2,1,7,2,0,22,-0.5,-0.333333333,-0.5,0,1,1,2,0,2
11,29,2,1,7,2,0,23,-0.5,-0.333333333,-0.5,0,1,1,3,0,1
11,29,2,1,7,2,0,24,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
11,29,2,1,7,2,0,25,-0.5,-0.333333333,-0.5,0,1,1,2,4,2
11,29,2,1,7,2,0,26,-0.5,-0.333333333,-0.5,0,1,1,3,3,2
11,29,2,1,7,2,0,27,-0.5,-0.333333333,-0.5,0,1,2,7,0,3
11,29,2,1,7,2,0,28,-0.5,-0.333333333,-0.5,0,1,1,2,0,0
11,29,2,1,7,2,0,29,-0.5,-0.333333333,-0.5,0,1,1,3,0,2
11,29,2,1,7,2,0,30,-0.5,-0.333333333,-0.5,0,1,2,6,0,3
12,68,1,0,1,2,0,1,0,0.666666667,0.5,1,0,0,0,0,0
12,68,1,0,1,2,0,2,0,0.666666667,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,3,0,0.666666667,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,4,0,0.666666667,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,5,0,0.666666667,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,6,0,0.666666667,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,7,0,0.666666667,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,8,0,0.666666667,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,9,0,0.666666667,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,10,0,0.666666667,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,11,0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,12,0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,13,0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,14,0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,15,0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,16,0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,17,0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,18,0.5,-0.333333333,0.5,1,0,0,0,0,0
12,68,1,0,1,2,0,19,0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,20,0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,21,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,22,-0.5,-0.333333333,0.5,1,0,0,0,0,0
12,68,1,0,1,2,0,23,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,24,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,25,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,26,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,27,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,28,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,29,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
12,68,1,0,1,2,0,30,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
13,34,1,0,5,1,0,1,0,0.666666667,-0.5,0,1,1,1,4,3
13,34,1,0,5,1,0,2,0,0.666666667,-0.5,0,1,1,1,1,1
13,34,1,0,5,1,0,3,0,0.666666667,0.5,1,0,2,1,1,1
13,34,1,0,5,1,0,4,0,0.666666667,-0.5,0,1,1,1,1,1
13,34,1,0,5,1,0,5,0,0.666666667,-0.5,0,1,1,1,2,3
13,34,1,0,5,1,0,6,0,0.666666667,-0.5,0,1,3,1,4,3
13,34,1,0,5,1,0,7,0,0.666666667,-0.5,0,1,1,1,1,1
13,34,1,0,5,1,0,8,0,0.666666667,-0.5,0,1,1,1,1,4
13,34,1,0,5,1,0,9,0,0.666666667,-0.5,0,1,1,1,1,1
13,34,1,0,5,1,0,10,0,0.666666667,-0.5,0,1,1,1,1,1
13,34,1,0,5,1,0,11,0.5,-0.333333333,-0.5,0,1,2,1,2,1
13,34,1,0,5,1,0,12,0.5,-0.333333333,-0.5,0,1,1,1,1,1
13,34,1,0,5,1,0,13,0.5,-0.333333333,-0.5,0,1,1,1,1,3
13,34,1,0,5,1,0,14,0.5,-0.333333333,-0.5,0,1,1,1,1,1
13,34,1,0,5,1,0,15,0.5,-0.333333333,-0.5,0,1,1,5,9,6
13,34,1,0,5,1,0,16,0.5,-0.333333333,-0.5,0,1,3,1,4,1
13,34,1,0,5,1,0,17,0.5,-0.333333333,0.5,1,0,1,1,1,1
13,34,1,0,5,1,0,18,0.5,-0.333333333,-0.5,0,1,3,4,3,1
13,34,1,0,5,1,0,19,0.5,-0.333333333,-0.5,0,1,2,2,1,1
13,34,1,0,5,1,0,20,0.5,-0.333333333,-0.5,0,1,2,3,3,3
13,34,1,0,5,1,0,21,-0.5,-0.333333333,-0.5,0,1,1,2,1,1
13,34,1,0,5,1,0,22,-0.5,-0.333333333,-0.5,0,1,1,2,1,1
13,34,1,0,5,1,0,23,-0.5,-0.333333333,-0.5,0,1,4,4,1,1
13,34,1,0,5,1,0,24,-0.5,-0.333333333,-0.5,0,1,1,2,1,1
13,34,1,0,5,1,0,25,-0.5,-0.333333333,-0.5,0,1,2,1,8,3
13,34,1,0,5,1,0,26,-0.5,-0.333333333,0.5,1,0,1,2,2,2
13,34,1,0,5,1,0,27,-0.5,-0.333333333,-0.5,0,1,1,1,5,1
13,34,1,0,5,1,0,28,-0.5,-0.333333333,-0.5,0,1,2,3,2,1
13,34,1,0,5,1,0,29,-0.5,-0.333333333,-0.5,0,1,1,3,1,1
13,34,1,0,5,1,0,30,-0.5,-0.333333333,-0.5,0,1,4,3,1,2
14,30,2,0,6,1,2,1,0,0.666666667,-0.5,0,1,0,0,0,0
14,30,2,0,6,1,2,2,0,0.666666667,-0.5,0,1,0,1,0,0
14,30,2,0,6,1,2,3,0,0.666666667,-0.5,0,1,0,1,0,1
14,30,2,0,6,1,2,4,0,0.666666667,-0.5,0,1,0,0,0,0
14,30,2,0,6,1,2,5,0,0.666666667,-0.5,0,1,0,0,0,0
14,30,2,0,6,1,2,6,0,0.666666667,-0.5,0,1,0,1,0,0
14,30,2,0,6,1,2,7,0,0.666666667,-0.5,0,1,0,0,0,0
14,30,2,0,6,1,2,8,0,0.666666667,-0.5,0,1,0,0,0,0
14,30,2,0,6,1,2,9,0,0.666666667,0.5,1,0,0,0,0,0
14,30,2,0,6,1,2,10,0,0.666666667,-0.5,0,1,1,0,0,1
14,30,2,0,6,1,2,11,0.5,-0.333333333,-0.5,0,1,0,9,3,1
14,30,2,0,6,1,2,12,0.5,-0.333333333,-0.5,0,1,0,9,2,1
14,30,2,0,6,1,2,13,0.5,-0.333333333,-0.5,0,1,3,9,4,5
14,30,2,0,6,1,2,14,0.5,-0.333333333,0.5,1,0,9,9,9,9
14,30,2,0,6,1,2,15,0.5,-0.333333333,-0.5,0,1,9,9,9,9
14,30,2,0,6,1,2,16,0.5,-0.333333333,-0.5,0,1,9,9,9,9
14,30,2,0,6,1,2,17,0.5,-0.333333333,-0.5,0,1,2,5,4,4
14,30,2,0,6,1,2,18,0.5,-0.333333333,-0.5,0,1,0,0,1,0
14,30,2,0,6,1,2,19,0.5,-0.333333333,-0.5,0,1,0,9,6,3
14,30,2,0,6,1,2,20,0.5,-0.333333333,-0.5,0,1,0,0,1,1
14,30,2,0,6,1,2,21,-0.5,-0.333333333,-0.5,0,1,0,0,5,0
14,30,2,0,6,1,2,22,-0.5,-0.333333333,0.5,1,0,0,0,0,0
14,30,2,0,6,1,2,23,-0.5,-0.333333333,-0.5,0,1,4,4,0,0
14,30,2,0,6,1,2,24,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
14,30,2,0,6,1,2,25,-0.5,-0.333333333,-0.5,0,1,0,4,0,0
14,30,2,0,6,1,2,26,-0.5,-0.333333333,-0.5,0,1,0,0,0,5
14,30,2,0,6,1,2,27,-0.5,-0.333333333,-0.5,0,1,5,5,0,5
14,30,2,0,6,1,2,28,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
14,30,2,0,6,1,2,29,-0.5,-0.333333333,-0.5,0,1,1,0,0,0
14,30,2,0,6,1,2,30,-0.5,-0.333333333,-0.5,0,1,1,7,0,5
15,19,1,0,2,0,0,1,0,0.666666667,-0.5,0,1,1,3,1,2
15,19,1,0,2,0,0,2,0,0.666666667,0.5,1,0,4,4,2,5
15,19,1,0,2,0,0,3,0,0.666666667,-0.5,0,1,1,2,1,2
15,19,1,0,2,0,0,4,0,0.666666667,-0.5,0,1,1,1,2,4
15,19,1,0,2,0,0,5,0,0.666666667,-0.5,0,1,1,1,2,2
15,19,1,0,2,0,0,6,0,0.666666667,-0.5,0,1,1,1,1,2
15,19,1,0,2,0,0,7,0,0.666666667,-0.5,0,1,3,2,2,4
15,19,1,0,2,0,0,8,0,0.666666667,-0.5,0,1,3,2,1,4
15,19,1,0,2,0,0,9,0,0.666666667,-0.5,0,1,5,2,3,3
15,19,1,0,2,0,0,10,0,0.666666667,-0.5,0,1,2,2,1,2
15,19,1,0,2,0,0,11,0.5,-0.333333333,-0.5,0,1,5,6,7,6
15,19,1,0,2,0,0,12,0.5,-0.333333333,-0.5,0,1,1,4,5,4
15,19,1,0,2,0,0,13,0.5,-0.333333333,-0.5,0,1,3,2,3,4
15,19,1,0,2,0,0,14,0.5,-0.333333333,-0.5,0,1,6,2,6,3
15,19,1,0,2,0,0,15,0.5,-0.333333333,-0.5,0,1,4,2,3,4
15,19,1,0,2,0,0,16,0.5,-0.333333333,-0.5,0,1,1,2,5,3
15,19,1,0,2,0,0,17,0.5,-0.333333333,-0.5,0,1,3,2,4,5
15,19,1,0,2,0,0,18,0.5,-0.333333333,-0.5,0,1,3,4,6,6
15,19,1,0,2,0,0,19,0.5,-0.333333333,-0.5,0,1,1,2,3,3
15,19,1,0,2,0,0,20,0.5,-0.333333333,0.5,1,0,7,7,9,8
15,19,1,0,2,0,0,21,-0.5,-0.333333333,-0.5,0,1,5,6,5,6
15,19,1,0,2,0,0,22,-0.5,-0.333333333,-0.5,0,1,4,6,5,4
15,19,1,0,2,0,0,23,-0.5,-0.333333333,-0.5,0,1,5,7,5,5
15,19,1,0,2,0,0,24,-0.5,-0.333333333,-0.5,0,1,4,7,4,5
15,19,1,0,2,0,0,25,-0.5,-0.333333333,-0.5,0,1,6,6,6,7
15,19,1,0,2,0,0,26,-0.5,-0.333333333,0.5,1,0,6,5,5,6
15,19,1,0,2,0,0,27,-0.5,-0.333333333,-0.5,0,1,7,7,4,7
15,19,1,0,2,0,0,28,-0.5,-0.333333333,-0.5,0,1,4,4,4,4
15,19,1,0,2,0,0,29,-0.5,-0.333333333,-0.5,0,1,5,5,4,5
15,19,1,0,2,0,0,30,-0.5,-0.333333333,-0.5,0,1,5,6,4,6
16,44,1,0,1,0,0,1,0,0.666666667,-0.5,0,1,0,0,6,4
16,44,1,0,1,0,0,2,0,0.666666667,-0.5,0,1,0,0,0,0
16,44,1,0,1,0,0,3,0,0.666666667,-0.5,0,1,0,0,0,1
16,44,1,0,1,0,0,4,0,0.666666667,-0.5,0,1,0,0,0,1
16,44,1,0,1,0,0,5,0,0.666666667,-0.5,0,1,0,0,0,0
16,44,1,0,1,0,0,6,0,0.666666667,-0.5,0,1,0,0,6,4
16,44,1,0,1,0,0,7,0,0.666666667,-0.5,0,1,0,0,0,2
16,44,1,0,1,0,0,8,0,0.666666667,-0.5,0,1,0,0,0,2
16,44,1,0,1,0,0,9,0,0.666666667,-0.5,0,1,0,0,0,1
16,44,1,0,1,0,0,10,0,0.666666667,0.5,1,0,0,0,5,2
16,44,1,0,1,0,0,11,0.5,-0.333333333,-0.5,0,1,0,0,2,0
16,44,1,0,1,0,0,12,0.5,-0.333333333,-0.5,0,1,0,0,0,2
16,44,1,0,1,0,0,13,0.5,-0.333333333,-0.5,0,1,0,0,0,0
16,44,1,0,1,0,0,14,0.5,-0.333333333,-0.5,0,1,0,0,0,0
16,44,1,0,1,0,0,15,0.5,-0.333333333,-0.5,0,1,0,0,9,5
16,44,1,0,1,0,0,16,0.5,-0.333333333,-0.5,0,1,0,0,5,3
16,44,1,0,1,0,0,17,0.5,-0.333333333,-0.5,0,1,0,0,5,3
16,44,1,0,1,0,0,18,0.5,-0.333333333,-0.5,0,1,0,0,4,2
16,44,1,0,1,0,0,19,0.5,-0.333333333,0.5,1,0,0,0,0,0
16,44,1,0,1,0,0,20,0.5,-0.333333333,-0.5,0,1,0,0,0,2
16,44,1,0,1,0,0,21,-0.5,-0.333333333,-0.5,0,1,0,0,0,1
16,44,1,0,1,0,0,22,-0.5,-0.333333333,-0.5,0,1,2,3,0,2
16,44,1,0,1,0,0,23,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
16,44,1,0,1,0,0,24,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
16,44,1,0,1,0,0,25,-0.5,-0.333333333,-0.5,0,1,3,3,9,9
16,44,1,0,1,0,0,26,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
16,44,1,0,1,0,0,27,-0.5,-0.333333333,-0.5,0,1,3,3,1,3
16,44,1,0,1,0,0,28,-0.5,-0.333333333,0.5,1,0,0,0,0,0
16,44,1,0,1,0,0,29,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
16,44,1,0,1,0,0,30,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
17,56,1,0,1,0,0,1,0,0.666666667,-0.5,0,1,0,0,0,0
17,56,1,0,1,0,0,2,0,0.666666667,-0.5,0,1,0,0,0,0
17,56,1,0,1,0,0,3,0,0.666666667,-0.5,0,1,0,0,0,0
17,56,1,0,1,0,0,4,0,0.666666667,0.5,1,0,0,0,0,0
17,56,1,0,1,0,0,5,0,0.666666667,-0.5,0,1,0,0,0,0
17,56,1,0,1,0,0,6,0,0.666666667,-0.5,0,1,0,0,0,0
17,56,1,0,1,0,0,7,0,0.666666667,-0.5,0,1,0,0,0,0
17,56,1,0,1,0,0,8,0,0.666666667,-0.5,0,1,0,0,0,0
17,56,1,0,1,0,0,9,0,0.666666667,-0.5,0,1,0,0,0,0
17,56,1,0,1,0,0,10,0,0.666666667,-0.5,0,1,0,0,0,0
17,56,1,0,1,0,0,11,0.5,-0.333333333,-0.5,0,1,7,7,7,6
17,56,1,0,1,0,0,12,0.5,-0.333333333,-0.5,0,1,7,6,7,6
17,56,1,0,1,0,0,13,0.5,-0.333333333,-0.5,0,1,8,8,9,7
17,56,1,0,1,0,0,14,0.5,-0.333333333,-0.5,0,1,9,8,9,8
17,56,1,0,1,0,0,15,0.5,-0.333333333,-0.5,0,1,6,5,5,5
17,56,1,0,1,0,0,16,0.5,-0.333333333,0.5,1,0,7,7,7,6
17,56,1,0,1,0,0,17,0.5,-0.333333333,-0.5,0,1,7,6,7,6
17,56,1,0,1,0,0,18,0.5,-0.333333333,-0.5,0,1,6,5,5,4
17,56,1,0,1,0,0,19,0.5,-0.333333333,-0.5,0,1,9,8,8,7
17,56,1,0,1,0,0,20,0.5,-0.333333333,-0.5,0,1,7,6,5,5
17,56,1,0,1,0,0,21,-0.5,-0.333333333,-0.5,0,1,7,7,4,7
17,56,1,0,1,0,0,22,-0.5,-0.333333333,-0.5,0,1,7,7,4,7
17,56,1,0,1,0,0,23,-0.5,-0.333333333,-0.5,0,1,5,4,2,4
17,56,1,0,1,0,0,24,-0.5,-0.333333333,0.5,1,0,5,5,2,6
17,56,1,0,1,0,0,25,-0.5,-0.333333333,-0.5,0,1,4,6,2,6
17,56,1,0,1,0,0,26,-0.5,-0.333333333,-0.5,0,1,4,4,2,4
17,56,1,0,1,0,0,27,-0.5,-0.333333333,-0.5,0,1,7,7,1,7
17,56,1,0,1,0,0,28,-0.5,-0.333333333,-0.5,0,1,5,4,2,5
17,56,1,0,1,0,0,29,-0.5,-0.333333333,-0.5,0,1,6,6,1,6
17,56,1,0,1,0,0,30,-0.5,-0.333333333,-0.5,0,1,3,3,1,3
18,32,1,1,7,0,0,1,0,0.666666667,-0.5,0,1,0,0,2,2
18,32,1,1,7,0,0,2,0,0.666666667,-0.5,0,1,0,0,0,3
18,32,1,1,7,0,0,3,0,0.666666667,-0.5,0,1,0,0,5,0
18,32,1,1,7,0,0,4,0,0.666666667,-0.5,0,1,0,0,0,1
18,32,1,1,7,0,0,5,0,0.666666667,-0.5,0,1,0,0,5,5
18,32,1,1,7,0,0,6,0,0.666666667,-0.5,0,1,0,0,5,4
18,32,1,1,7,0,0,7,0,0.666666667,0.5,1,0,3,3,5,0
18,32,1,1,7,0,0,8,0,0.666666667,-0.5,0,1,1,1,0,7
18,32,1,1,7,0,0,9,0,0.666666667,-0.5,0,1,0,0,7,3
18,32,1,1,7,0,0,10,0,0.666666667,-0.5,0,1,0,1,8,8
18,32,1,1,7,0,0,11,0.5,-0.333333333,-0.5,0,1,0,0,3,1
18,32,1,1,7,0,0,12,0.5,-0.333333333,0.5,1,0,6,1,7,5
18,32,1,1,7,0,0,13,0.5,-0.333333333,-0.5,0,1,2,2,5,1
18,32,1,1,7,0,0,14,0.5,-0.333333333,-0.5,0,1,7,7,9,7
18,32,1,1,7,0,0,15,0.5,-0.333333333,-0.5,0,1,2,2,5,3
18,32,1,1,7,0,0,16,0.5,-0.333333333,-0.5,0,1,0,0,3,0
18,32,1,1,7,0,0,17,0.5,-0.333333333,-0.5,0,1,2,3,6,6
18,32,1,1,7,0,0,18,0.5,-0.333333333,-0.5,0,1,0,0,5,0
18,32,1,1,7,0,0,19,0.5,-0.333333333,-0.5,0,1,3,4,4,4
18,32,1,1,7,0,0,20,0.5,-0.333333333,-0.5,0,1,4,5,7,5
18,32,1,1,7,0,0,21,-0.5,-0.333333333,-0.5,0,1,3,5,3,3
18,32,1,1,7,0,0,22,-0.5,-0.333333333,-0.5,0,1,2,1,4,1
18,32,1,1,7,0,0,23,-0.5,-0.333333333,-0.5,0,1,3,3,2,3
18,32,1,1,7,0,0,24,-0.5,-0.333333333,-0.5,0,1,4,4,0,5
18,32,1,1,7,0,0,25,-0.5,-0.333333333,-0.5,0,1,1,1,7,1
18,32,1,1,7,0,0,26,-0.5,-0.333333333,-0.5,0,1,5,6,0,6
18,32,1,1,7,0,0,27,-0.5,-0.333333333,-0.5,0,1,7,8,0,4
18,32,1,1,7,0,0,28,-0.5,-0.333333333,-0.5,0,1,4,3,2,5
18,32,1,1,7,0,0,29,-0.5,-0.333333333,-0.5,0,1,3,2,2,2
18,32,1,1,7,0,0,30,-0.5,-0.333333333,0.5,1,0,6,6,0,5
19,18,2,0,1,1,1,1,0,0.666666667,0.5,1,0,1,1,2,1
19,18,2,0,1,1,1,2,0,0.666666667,-0.5,0,1,2,1,3,3
19,18,2,0,1,1,1,3,0,0.666666667,-0.5,0,1,2,1,1,4
19,18,2,0,1,1,1,4,0,0.666666667,-0.5,0,1,1,1,4,2
19,18,2,0,1,1,1,5,0,0.666666667,-0.5,0,1,1,1,2,2
19,18,2,0,1,1,1,6,0,0.666666667,-0.5,0,1,1,1,6,3
19,18,2,0,1,1,1,7,0,0.666666667,-0.5,0,1,1,4,6,5
19,18,2,0,1,1,1,8,0,0.666666667,-0.5,0,1,1,3,2,2
19,18,2,0,1,1,1,9,0,0.666666667,-0.5,0,1,1,2,1,3
19,18,2,0,1,1,1,10,0,0.666666667,-0.5,0,1,1,3,1,1
19,18,2,0,1,1,1,11,0.5,-0.333333333,-0.5,0,1,1,2,2,5
19,18,2,0,1,1,1,12,0.5,-0.333333333,-0.5,0,1,1,1,2,2
19,18,2,0,1,1,1,13,0.5,-0.333333333,0.5,1,0,1,4,1,6
19,18,2,0,1,1,1,14,0.5,-0.333333333,-0.5,0,1,1,2,1,2
19,18,2,0,1,1,1,15,0.5,-0.333333333,-0.5,0,1,1,2,1,2
19,18,2,0,1,1,1,16,0.5,-0.333333333,-0.5,0,1,1,1,1,2
19,18,2,0,1,1,1,17,0.5,-0.333333333,-0.5,0,1,1,1,2,1
19,18,2,0,1,1,1,18,0.5,-0.333333333,-0.5,0,1,1,1,2,4
19,18,2,0,1,1,1,19,0.5,-0.333333333,-0.5,0,1,1,5,2,4
19,18,2,0,1,1,1,20,0.5,-0.333333333,-0.5,0,1,1,3,2,5
19,18,2,0,1,1,1,21,-0.5,-0.333333333,-0.5,0,1,2,2,1,2
19,18,2,0,1,1,1,22,-0.5,-0.333333333,0.5,1,0,2,2,2,2
19,18,2,0,1,1,1,23,-0.5,-0.333333333,-0.5,0,1,1,2,1,3
19,18,2,0,1,1,1,24,-0.5,-0.333333333,-0.5,0,1,2,6,2,3
19,18,2,0,1,1,1,25,-0.5,-0.333333333,-0.5,0,1,4,3,1,2
19,18,2,0,1,1,1,26,-0.5,-0.333333333,-0.5,0,1,5,5,1,2
19,18,2,0,1,1,1,27,-0.5,-0.333333333,-0.5,0,1,6,2,2,2
19,18,2,0,1,1,1,28,-0.5,-0.333333333,-0.5,0,1,2,3,2,2
19,18,2,0,1,1,1,29,-0.5,-0.333333333,-0.5,0,1,3,3,2,3
19,18,2,0,1,1,1,30,-0.5,-0.333333333,-0.5,0,1,3,3,2,4
20,21,1,1,7,1,1,1,0,0.666666667,-0.5,0,1,1,1,1,7
20,21,1,1,7,1,1,2,0,0.666666667,-0.5,0,1,1,0,1,1
20,21,1,1,7,1,1,3,0,0.666666667,-0.5,0,1,1,1,1,1
20,21,1,1,7,1,1,4,0,0.666666667,-0.5,0,1,1,0,0,2
20,21,1,1,7,1,1,5,0,0.666666667,-0.5,0,1,4,3,1,1
20,21,1,1,7,1,1,6,0,0.666666667,-0.5,0,1,2,4,4,5
20,21,1,1,7,1,1,7,0,0.666666667,-0.5,0,1,0,0,1,2
20,21,1,1,7,1,1,8,0,0.666666667,-0.5,0,1,5,6,4,5
20,21,1,1,7,1,1,9,0,0.666666667,0.5,1,0,5,5,1,5
20,21,1,1,7,1,1,10,0,0.666666667,-0.5,0,1,5,3,1,3
20,21,1,1,7,1,1,11,0.5,-0.333333333,-0.5,0,1,6,8,7,6
20,21,1,1,7,1,1,12,0.5,-0.333333333,-0.5,0,1,4,2,1,9
20,21,1,1,7,1,1,13,0.5,-0.333333333,-0.5,0,1,5,6,5,6
20,21,1,1,7,1,1,14,0.5,-0.333333333,-0.5,0,1,6,6,5,6
20,21,1,1,7,1,1,15,0.5,-0.333333333,0.5,1,0,2,1,4,8
20,21,1,1,7,1,1,16,0.5,-0.333333333,-0.5,0,1,8,8,8,6
20,21,1,1,7,1,1,17,0.5,-0.333333333,-0.5,0,1,6,7,5,6
20,21,1,1,7,1,1,18,0.5,-0.333333333,-0.5,0,1,8,7,9,7
20,21,1,1,7,1,1,19,0.5,-0.333333333,-0.5,0,1,6,7,6,6
20,21,1,1,7,1,1,20,0.5,-0.333333333,-0.5,0,1,6,6,9,7
20,21,1,1,7,1,1,21,-0.5,-0.333333333,-0.5,0,1,1,3,3,1
20,21,1,1,7,1,1,22,-0.5,-0.333333333,-0.5,0,1,1,1,3,1
20,21,1,1,7,1,1,23,-0.5,-0.333333333,-0.5,0,1,1,1,1,1
20,21,1,1,7,1,1,24,-0.5,-0.333333333,-0.5,0,1,3,4,1,4
20,21,1,1,7,1,1,25,-0.5,-0.333333333,-0.5,0,1,4,4,0,5
20,21,1,1,7,1,1,26,-0.5,-0.333333333,-0.5,0,1,8,7,0,9
20,21,1,1,7,1,1,27,-0.5,-0.333333333,-0.5,0,1,6,4,0,7
20,21,1,1,7,1,1,28,-0.5,-0.333333333,-0.5,0,1,2,2,0,2
20,21,1,1,7,1,1,29,-0.5,-0.333333333,0.5,1,0,2,4,0,3
20,21,1,1,7,1,1,30,-0.5,-0.333333333,-0.5,0,1,2,3,2,2
21,51,1,0,1,2,2,1,0,0.666666667,-0.5,0,1,1,1,2,3
21,51,1,0,1,2,2,2,0,0.666666667,-0.5,0,1,1,1,1,1
21,51,1,0,1,2,2,3,0,0.666666667,0.5,1,0,9,9,1,9
21,51,1,0,1,2,2,4,0,0.666666667,-0.5,0,1,2,1,3,4
21,51,1,0,1,2,2,5,0,0.666666667,-0.5,0,1,1,1,1,2
21,51,1,0,1,2,2,6,0,0.666666667,-0.5,0,1,1,1,1,1
21,51,1,0,1,2,2,7,0,0.666666667,-0.5,0,1,1,1,1,1
21,51,1,0,1,2,2,8,0,0.666666667,-0.5,0,1,1,1,1,4
21,51,1,0,1,2,2,9,0,0.666666667,-0.5,0,1,1,1,1,1
21,51,1,0,1,2,2,10,0,0.666666667,-0.5,0,1,1,1,1,1
21,51,1,0,1,2,2,11,0.5,-0.333333333,0.5,1,0,9,9,4,9
21,51,1,0,1,2,2,12,0.5,-0.333333333,-0.5,0,1,9,9,0,9
21,51,1,0,1,2,2,13,0.5,-0.333333333,-0.5,0,1,2,1,4,3
21,51,1,0,1,2,2,14,0.5,-0.333333333,-0.5,0,1,0,0,1,3
21,51,1,0,1,2,2,15,0.5,-0.333333333,-0.5,0,1,6,5,9,7
21,51,1,0,1,2,2,16,0.5,-0.333333333,-0.5,0,1,4,2,0,3
21,51,1,0,1,2,2,17,0.5,-0.333333333,-0.5,0,1,1,0,0,1
21,51,1,0,1,2,2,18,0.5,-0.333333333,-0.5,0,1,9,9,9,9
21,51,1,0,1,2,2,19,0.5,-0.333333333,-0.5,0,1,0,0,0,0
21,51,1,0,1,2,2,20,0.5,-0.333333333,-0.5,0,1,1,1,0,1
21,51,1,0,1,2,2,21,-0.5,-0.333333333,-0.5,0,1,6,6,1,5
21,51,1,0,1,2,2,22,-0.5,-0.333333333,-0.5,0,1,1,1,0,2
21,51,1,0,1,2,2,23,-0.5,-0.333333333,-0.5,0,1,1,1,0,3
21,51,1,0,1,2,2,24,-0.5,-0.333333333,-0.5,0,1,8,8,0,9
21,51,1,0,1,2,2,25,-0.5,-0.333333333,0.5,1,0,9,9,9,9
21,51,1,0,1,2,2,26,-0.5,-0.333333333,-0.5,0,1,5,4,0,7
21,51,1,0,1,2,2,27,-0.5,-0.333333333,-0.5,0,1,1,1,0,4
21,51,1,0,1,2,2,28,-0.5,-0.333333333,-0.5,0,1,2,3,0,2
21,51,1,0,1,2,2,29,-0.5,-0.333333333,-0.5,0,1,2,3,0,2
21,51,1,0,1,2,2,30,-0.5,-0.333333333,-0.5,0,1,2,1,1,1
22,32,2,0,3,-1,0,1,0,0.666666667,-0.5,0,1,1,1,1,1
22,32,2,0,3,-1,0,2,0,0.666666667,-0.5,0,1,1,1,1,1
22,32,2,0,3,-1,0,3,0,0.666666667,-0.5,0,1,1,1,1,1
22,32,2,0,3,-1,0,4,0,0.666666667,-0.5,0,1,1,1,1,1
