Participant_number,dominant_priority,rt,Priority_difference,chosen_pr,Chose_priority,Side,Previous_Side,Different?,New participant,stimulus_block
33,1560.242807,1035.3,3980.40109,-2420.158283,0,Left,Right,yes,no,A-E
33,1572.12696,856.8,3795.51339,-2223.38643,0,Right,Right,yes,no,A-E
33,1560.242807,1323.4,3678.595575,-2118.352768,0,Right,Left,no,no,A-E
33,1255.024952,1173.4,4114.640851,-2859.615899,0,Left,Left,yes,no,A-E
33,1453.011627,985.9000001,3896.976833,1453.011627,1,Left,Right,no,no,A-E
33,1924.715546,837.7,4202.230046,-2277.5145,0,Right,Left,yes,no,A-E
33,2002.718236,1234.9,4277.852412,2002.718236,1,Left,Right,yes,no,A-E
33,1166.521266,1283.9,3430.790081,1166.521266,1,Right,Left,yes,no,A-E
33,1129.688426,1762.2,3684.309361,1129.688426,1,Left,Right,yes,no,A-E
33,1129.688426,974.7,3104.507392,1129.688426,1,Right,Left,yes,no,A-E
33,1453.011627,1107.5,3778.426946,1453.011627,1,Left,Left,yes,no,A-E
33,1941.175699,696.0999999,3922.366434,-1981.190735,0,Left,Right,no,no,A-E
33,1941.175699,1215.8,3946.054006,1941.175699,1,Right,Right,yes,no,A-E
33,2002.718236,699.3999999,4426.681619,2002.718236,1,Right,Left,no,no,A-E
33,1572.12696,857.4000001,3992.285243,-2420.158283,0,Left,Left,yes,no,A-E
34,1255.024952,4199,1044.700124,1255.024952,1,Left,Left,yes,yes,A-B
34,1166.521266,2310.1,247.4575261,919.0637399,0,Left,Right,no,no,A-B
34,2002.718236,5032.9,1067.329177,935.389059,0,Right,Left,yes,no,A-B
34,1453.011627,1413.6,1198.831951,1453.011627,1,Left,Left,yes,no,A-B
34,1453.011627,1670.5,456.2718581,1453.011627,1,Left,Left,no,no,A-B
34,1560.242807,3371.7,570.6066843,1560.242807,1,Left,Left,no,no,A-B
34,1941.175699,4323.9,1712.565894,228.609805,0,Left,Left,no,no,A-B
34,2002.718236,1773.8,1814.803573,187.914663,0,Left,Left,no,no,A-B
34,1560.242807,3465.5,1344.823885,215.418922,0,Left,Left,no,no,A-B
34,1255.024952,5511.9,1007.703109,247.321843,0,Left,Left,no,no,A-B
34,1166.521266,1688.7,954.2007921,212.3204739,0,Left,Left,no,no,A-B
34,1924.715546,3297.3,991.0098365,933.7057095,0,Left,Left,no,no,A-B
34,1129.688426,5221.2,113.312143,1129.688426,1,Left,Left,no,no,A-B
34,1941.175699,3619.1,916.112057,1941.175699,1,Left,Right,no,no,A-B
34,1572.12696,2367.4,649.2591555,922.8678045,0,Left,Right,yes,no,A-B
34,-1298.90558,3485.5,819.447188,-2118.352768,0,Right,Right,no,no,D-E
34,-1345.997317,3600.1,979.418002,-1345.997317,1,Right,Left,no,no,D-E
34,-1363.062003,1539.2,914.452497,-1363.062003,1,Left,Left,yes,no,D-E
34,-1304.66982,2663,1119.293563,-2423.963383,0,Left,Right,no,no,D-E
34,-1374.846792,4697.9,599.972174,-1974.818966,0,Right,Left,yes,no,D-E
34,-1375.049368,924.6,950.365951,-1375.049368,1,Left,Left,yes,no,D-E
34,-1458.333389,2535,1096.287546,-2554.620935,0,Left,Right,no,no,D-E
34,-1263.727426,2108.5,741.150881,-1263.727426,1,Right,Right,yes,no,D-E
34,-1399.208513,4341.1,581.982222,-1981.190735,0,Right,Left,no,no,D-E
34,-1441.218231,2701.9,978.940052,-1441.218231,1,Left,Left,yes,no,D-E
34,-1304.826154,1623.1,1139.139052,-2443.965206,0,Left,Right,no,no,D-E
34,-1439.377932,2134.1,824.890883,-1439.377932,1,Right,Right,yes,no,D-E
34,-1302.764941,821.7,1556.850958,-2859.615899,0,Right,Right,no,no,D-E
34,-1329.363587,1722.2,894.022843,-1329.363587,1,Right,Right,no,no,D-E
34,-1348.1788,1045,1075.784583,-1348.1788,1,Right,Right,no,no,D-E
34,-1279.863624,1945.2,995.2705524,-1279.863624,1,Right,Left,no,no,D-E
34,-1414.546,4209.1,1005.612283,-1414.546,1,Left,Left,yes,no,D-E
34,1129.688426,3557.7,3549.846709,1129.688426,1,Left,Left,no,no,A-E
34,1924.715546,1969.9,4784.331445,1924.715546,1,Left,Left,no,no,A-E
34,1255.024952,768.8,3580.440271,1255.024952,1,Left,Left,no,no,A-E
34,1572.12696,1648.6,3690.479728,1572.12696,1,Left,Right,no,no,A-E
34,1166.521266,953.5,3430.790081,-2264.268815,0,Right,Right,yes,no,A-E
34,2002.718236,1820.3,3977.537202,2002.718236,1,Right,Right,no,no,A-E
34,1560.242807,1739.8,3980.40109,1560.242807,1,Right,Right,no,no,A-E
34,1560.242807,1021.9,3984.20619,1560.242807,1,Right,Left,no,no,A-E
34,1453.011627,607.1,3728.145803,1453.011627,1,Left,Left,yes,no,A-E
34,1941.175699,983.3,4164.562129,1941.175699,1,Left,Right,no,no,A-E
34,1941.175699,1638.2,4495.796634,1941.175699,1,Right,Left,yes,no,A-E
34,1453.011627,689.2,3876.97501,1453.011627,1,Left,Left,yes,no,A-E
34,1166.521266,1165.2,3491.936585,1166.521266,1,Left,Right,no,no,A-E
34,1572.12696,1639.9,3553.317695,-1981.190735,0,Right,Left,yes,no,A-E
34,1255.024952,2010.2,3532.539452,-2277.5145,0,Left,Right,yes,no,A-E
34,1129.688426,1542,3134.566733,-2004.878307,0,Right,Right,yes,no,A-E
34,2002.718236,1302.1,4446.683442,2002.718236,1,Right,Right,no,no,A-E
34,1572.12696,1390.9,3795.51339,-2223.38643,0,Right,Right,no,no,A-E
34,1255.024952,801.1,3530.159128,-2275.134176,0,Right,Right,no,no,A-E
34,1129.688426,1658.9,3110.879161,1129.688426,1,Right,Left,no,no,A-E
34,1924.715546,2562,4043.068314,1924.715546,1,Left,Right,yes,no,A-E
34,2002.718236,732.9,4328.133555,2002.718236,1,Right,Right,no,no,A-E
34,1572.12696,2324.3,4016.092166,1572.12696,1,Right,Right,no,no,A-E
34,2002.718236,2632.9,4280.232736,2002.718236,1,Right,Right,no,no,A-E
34,1941.175699,2616.5,3915.994665,-1974.818966,0,Right,Right,no,no,A-E
34,1560.242807,3175.7,3984.20619,-2423.963383,0,Right,Right,no,no,A-E
34,1129.688426,994.1,3549.846709,-2420.158283,0,Right,Right,no,no,A-E
34,1941.175699,1203.7,4361.333982,-2420.158283,0,Right,Left,no,no,A-E
34,1255.024952,1466.9,3809.645887,1255.024952,1,Left,Left,yes,no,A-E
34,1453.011627,4809.5,4312.627526,1453.011627,1,Left,Right,no,no,A-E
34,1166.521266,2666.4,3171.399573,1166.521266,1,Right,Right,yes,no,A-E
34,1453.011627,1130.4,3778.426946,-2325.415319,0,Right,Right,no,no,A-E
34,1166.521266,2527,3430.790081,-2264.268815,0,Right,Right,no,no,A-E
35,1166.521266,1221.5,951.1023443,215.4189217,0,Right,Left,yes,yes,A-B
35,2002.718236,679.4,1069.012527,933.705709,0,Left,Right,yes,no,A-B
35,2002.718236,509.5999999,1785.730653,2002.718236,1,Right,Right,yes,no,A-B
35,1166.521266,1351.2,231.1322072,935.3890588,0,Right,Left,no,no,A-B
35,1453.011627,494.4,427.947985,1453.011627,1,Left,Right,yes,no,A-B
35,1255.024952,586.5,238.648669,1255.024952,1,Right,Left,yes,no,A-B
35,1941.175699,815.5,1018.307895,1941.175699,1,Left,Left,yes,no,A-B
35,1941.175699,658.6999999,944.4359301,1941.175699,1,Left,Right,no,no,A-B
35,1453.011627,609,1240.691153,1453.011627,1,Right,Left,yes,no,A-B
35,1560.242807,1156,1312.920964,1560.242807,1,Left,Left,yes,no,A-B
35,1572.12696,655.8,582.4908373,1572.12696,1,Left,Left,no,no,A-B
35,1255.024952,1125.4,1000.845276,254.179676,0,Left,Right,no,no,A-B
35,1572.12696,555.4,1343.517155,228.609805,0,Left,Left,yes,no,A-B
35,1129.688426,639.8,867.4455336,1129.688426,1,Left,Left,no,no,A-B
35,1129.688426,1137.5,210.6246861,919.0637399,0,Left,Right,no,no,A-B
35,1560.242807,566.5,1372.328144,187.914663,0,Right,Left,yes,no,A-B
35,-1345.997317,1266.7,877.389113,-2223.38643,0,Left,Left,yes,no,D-E
35,-1279.863624,755.7,997.650876,-1279.863624,1,Left,Left,no,no,D-E
35,-1399.208513,835.8,875.9256634,-1399.208513,1,Left,Left,no,no,D-E
35,-1439.377932,496,565.500375,-1439.377932,1,Left,Right,no,no,D-E
35,-1441.218231,617.4,1002.746975,-1441.218231,1,Right,Left,yes,no,D-E
35,-1304.826154,566.4,1119.137229,-1304.826154,1,Left,Right,yes,no,D-E
35,-1375.049368,561.6,599.769598,-1375.049368,1,Right,Right,yes,no,D-E
35,-1414.546,575,1005.612283,-1414.546,1,Right,Left,no,no,D-E
35,-1348.1788,537.4,977.236519,-1348.1788,1,Left,Right,yes,no,D-E
35,-1363.062003,695.6,962.353316,-2325.415319,0,Right,Left,yes,no,D-E
35,-1458.333389,1008.8,961.824894,-1458.333389,1,Left,Right,yes,no,D-E
35,-1263.727426,894.8000001,1290.893509,-1263.727426,1,Left,Right,yes,no,D-E
35,-1329.363587,610.1999999,934.905228,-1329.363587,1,Right,Right,yes,no,D-E
35,-1302.764941,1687.3,1121.198442,-1302.764941,1,Right,Left,no,no,D-E
35,-1374.846792,770.4000001,1484.769107,-1374.846792,1,Left,Left,yes,no,D-E
35,-1298.90558,897.3,682.285155,-1298.90558,1,Left,Left,no,no,D-E
35,1129.688426,1471.1,3549.846709,-2420.158283,0,Left,Left,no,no,A-E
35,1572.12696,549.1999999,3897.542279,1572.12696,1,Left,Left,no,no,A-E
35,2002.718236,829.4,4277.852412,2002.718236,1,Left,Left,no,no,A-E
35,1255.024952,691.1,3698.990158,1255.024952,1,Left,Left,no,no,A-E
35,1941.175699,900.5,3915.994665,-1974.818966,0,Left,Right,no,no,A-E
35,1129.688426,1069,3134.566733,1129.688426,1,Right,Right,yes,no,A-E
35,1453.011627,841,3876.97501,-2423.963383,0,Right,Left,no,no,A-E
35,1560.242807,752.5,3984.20619,1560.242807,1,Left,Right,yes,no,A-E
35,1453.011627,796.2,3434.202362,1453.011627,1,Right,Right,yes,no,A-E
35,2002.718236,744.4,4266.987051,-2264.268815,0,Right,Right,no,no,A-E
35,1166.521266,903.3000001,3721.142201,-2554.620935,0,Right,Left,no,no,A-E
35,1572.12696,1430.8,3690.479728,1572.12696,1,Left,Right,yes,no,A-E
35,1166.521266,848.6999999,3586.679549,1166.521266,1,Right,Left,yes,no,A-E
35,1924.715546,1137.1,4148.101976,-2223.38643,0,Left,Right,yes,no,A-E
35,1941.175699,1353.6,4266.591018,-2325.415319,0,Right,Right,yes,no,A-E
35,1560.242807,397.3000001,3837.757307,-2277.5145,0,Right,Right,no,no,A-E
35,1166.521266,673.9,3444.035766,-2277.5145,0,Left,Left,no,no,A-E
35,1453.011627,774,3457.889934,1453.011627,1,Left,Left,no,no,A-E
35,1255.024952,964.2,3580.440271,-2325.415319,0,Left,Left,no,no,A-E
35,1572.12696,618.6,3553.317695,1572.12696,1,Left,Left,no,no,A-E
35,1560.242807,599.1,3885.658126,-2325.415319,0,Left,Left,no,no,A-E
35,1255.024952,800.3,3698.990158,-2443.965206,0,Left,Left,no,no,A-E
35,1941.175699,537.6,4365.139082,1941.175699,1,Left,Left,no,no,A-E
35,1560.242807,777.9,3824.511622,-2264.268815,0,Left,Left,no,no,A-E
35,1129.688426,1057,3104.507392,1129.688426,1,Left,Right,no,no,A-E
35,2002.718236,1098.9,4862.334135,-2859.615899,0,Right,Right,yes,no,A-E
35,1166.521266,1047.1,3586.679549,1166.521266,1,Right,Right,no,no,A-E
35,1924.715546,451.5,4344.873829,-2420.158283,0,Right,Right,no,no,A-E
35,1453.011627,895.6,3728.145803,1453.011627,1,Right,Right,no,no,A-E
35,1572.12696,700.3,3795.51339,1572.12696,1,Right,Right,no,no,A-E
35,1129.688426,649.5999999,3248.041194,1129.688426,1,Right,Right,no,no,A-E
35,2002.718236,725.1,4426.681619,2002.718236,1,Right,Right,no,no,A-E
35,1941.175699,551.9000001,4495.796634,1941.175699,1,Right,Right,no,no,A-E
36,2002.718236,2204.9,1814.803573,187.914663,0,Right,Left,yes,yes,A-B
36,1166.521266,710.6,949.5336829,216.9875831,0,Left,Left,yes,no,A-B
36,1572.12696,663.8,582.4908373,1572.12696,1,Left,Left,no,no,A-B
36,1453.011627,752.1,1240.691153,212.320474,0,Left,Left,no,no,A-B
36,1941.175699,1019,1022.111959,919.06374,0,Left,Right,no,no,A-B
36,1129.688426,1472.1,194.2993672,935.3890588,0,Right,Right,yes,no,A-B
36,1941.175699,769.7,1712.565894,228.609805,0,Right,Right,no,no,A-B
36,1255.024952,724.5,1007.703109,247.321843,0,Right,Right,no,no,A-B
36,1129.688426,999.6,919.3635984,210.3248276,0,Right,Right,no,no,A-B
36,1560.242807,3440.9,1306.063131,254.179676,0,Right,Left,no,no,A-B
36,1453.011627,1483.1,456.2718581,996.7397689,0,Right,Right,yes,no,A-B
36,2002.718236,2462.8,1069.012527,933.705709,0,Right,Left,no,no,A-B
36,1166.521266,2677.9,951.1023443,1166.521266,1,Left,Left,no,no,A-B
36,1560.242807,1637.7,1297.999915,262.242892,0,Left,Left,no,no,A-B
36,1572.12696,1804.5,555.750677,1572.12696,1,Left,Right,no,no,A-B
36,-1329.363587,1716,645.455379,-1329.363587,1,Right,Left,yes,no,D-E
36,-1279.863624,3786.8,701.327111,-1981.190735,0,Right,Left,no,no,D-E
36,-1414.546,1470.9,590.332307,-1414.546,1,Left,Left,yes,no,D-E
36,-1374.846792,2237.1,743.505976,-2118.352768,0,Left,Left,no,no,D-E
36,-1304.826154,1324.7,959.442661,-1304.826154,1,Left,Right,no,no,D-E
36,-1458.333389,1565,1096.287546,-2554.620935,0,Right,Left,yes,no,D-E
36,-1263.727426,1021.3,1180.23778,-1263.727426,1,Left,Left,yes,no,D-E
36,-1375.049368,1124,848.337062,-1375.049368,1,Left,Left,no,no,D-E
36,-1304.66982,3359.8,1115.488463,-1304.66982,1,Right,Left,yes,no,D-E
36,-1399.208513,4057.9,878.305987,-2277.5145,0,Left,Right,yes,no,D-E
36,-1302.764941,1786.3,1556.850958,-2859.615899,0,Right,Left,yes,no,D-E
36,-1345.997317,1849.5,1077.966066,-1345.997317,1,Left,Left,yes,no,D-E
36,-1441.218231,2161.9,884.197088,-2325.415319,0,Left,Right,no,no,D-E
36,-1298.90558,1744.2,1125.057803,-1298.90558,1,Right,Left,yes,no,D-E
36,1924.715546,1550.6,3929.593853,-2004.878307,0,Right,Right,yes,no,A-E
36,1941.175699,1455.8,4164.562129,1941.175699,1,Right,Left,no,no,A-E
36,1129.688426,1154.7,3684.309361,-2554.620935,0,Left,Right,yes,no,A-E
36,2002.718236,886.6,3983.908971,-1981.190735,0,Right,Left,yes,no,A-E
36,2002.718236,1126.4,3977.537202,2002.718236,1,Left,Right,yes,no,A-E
36,1572.12696,1094.1,3996.090343,1572.12696,1,Right,Right,yes,no,A-E
36,1129.688426,1051.9,3553.651809,1129.688426,1,Right,Left,no,no,A-E
36,1560.242807,1162.2,3885.658126,1560.242807,1,Left,Left,yes,no,A-E
36,1255.024952,1341.7,3373.37772,-2118.352768,0,Left,Right,no,no,A-E
36,1166.521266,1112.5,3441.655442,1166.521266,1,Right,Right,yes,no,A-E
36,1453.011627,1219.4,3873.16991,-2420.158283,0,Right,Left,no,no,A-E
36,1166.521266,1009.8,3610.486472,-2443.965206,0,Left,Left,yes,no,A-E
36,1572.12696,3891.3,3897.542279,1572.12696,1,Left,Right,no,no,A-E
36,1255.024952,931.4,3519.293767,1255.024952,1,Right,Left,yes,no,A-E
36,1453.011627,1639.1,3873.16991,-2420.158283,0,Left,Right,yes,no,A-E
36,1941.175699,1183.7,4218.690199,1941.175699,1,Right,Right,yes,no,A-E
36,1560.242807,919,4419.858706,-2859.615899,0,Right,Left,no,no,A-E
36,1941.175699,1186.3,4059.528467,-2118.352768,0,Left,Left,yes,no,A-E
36,1572.12696,1249.7,3897.542279,-2325.415319,0,Left,Right,no,no,A-E
36,1255.024952,891.8,3519.293767,-2264.268815,0,Right,Left,yes,no,A-E
36,1941.175699,1410.3,4361.333982,-2420.158283,0,Left,Left,yes,no,A-E
36,1560.242807,1023,4419.858706,1560.242807,1,Left,Right,no,no,A-E
36,1129.688426,1143.1,3404.822602,1129.688426,1,Right,Left,yes,no,A-E
36,2002.718236,1398.5,4226.104666,2002.718236,1,Left,Right,yes,no,A-E
36,1560.242807,1398,4004.208013,-2443.965206,0,Right,Right,yes,no,A-E
36,1453.011627,2806.4,4007.632562,1453.011627,1,Right,Right,no,no,A-E
36,1166.521266,2795.3,3491.936585,1166.521266,1,Right,Right,no,no,A-E
36,2002.718236,2597.3,4280.232736,2002.718236,1,Right,Right,no,no,A-E
36,1166.521266,1278.6,3147.712001,1166.521266,1,Right,Right,no,no,A-E
36,1924.715546,1383.4,3899.534512,1924.715546,1,Right,Left,no,no,A-E
36,1129.688426,3180.7,3134.566733,-2004.878307,0,Left,Right,yes,no,A-E
36,1453.011627,2146.5,3876.97501,1453.011627,1,Right,Left,yes,no,A-E
36,1255.024952,2733.4,3675.183235,-2420.158283,0,Left,Right,yes,no,A-E
36,1572.12696,1217.9,3996.090343,-2423.963383,0,Right,Left,yes,no,A-E
37,1166.521266,1721.4,956.1964384,210.3248276,0,Left,Left,yes,yes,A-B
37,1924.715546,985.2,1712.395072,212.320474,0,Left,Left,no,no,A-B
37,1129.688426,1473.7,914.2695043,215.4189217,0,Left,Left,no,no,A-B
37,1166.521266,1284.1,912.3415897,1166.521266,1,Left,Left,no,no,A-B
37,1572.12696,1085,575.3871911,1572.12696,1,Left,Right,no,no,A-B
37,1941.175699,1799.2,1022.111959,919.06374,0,Left,Left,yes,no,A-B
37,1255.024952,1352.5,992.7820596,1255.024952,1,Left,Right,no,no,A-B
37,1255.024952,1204.1,321.3192425,933.7057095,0,Right,Left,yes,no,A-B
37,1941.175699,1236.7,924.799416,1941.175699,1,Left,Right,no,no,A-B
37,2002.718236,1234.8,1067.329177,2002.718236,1,Right,Right,yes,no,A-B
37,1453.011627,1771.6,1265.096964,1453.011627,1,Right,Right,no,no,A-B
37,1572.12696,1338.2,649.2591555,922.8678045,0,Right,Left,no,no,A-B
37,1453.011627,1573.7,1236.024044,1453.011627,1,Left,Left,yes,no,A-B
37,1560.242807,1198,570.6066843,1560.242807,1,Left,Right,no,no,A-B
37,1560.242807,847.5,1312.920964,1560.242807,1,Right,Right,yes,no,A-B
37,-1304.826154,845.9,1115.332129,-2420.158283,0,Right,Left,no,no,D-E
37,-1439.377932,736.8,984.585451,-1439.377932,1,Left,Left,yes,no,D-E
37,-1374.846792,750.8,599.972174,-1974.818966,0,Left,Right,no,no,D-E
37,-1304.66982,1005.3,970.4643564,-2275.134176,0,Right,Left,yes,no,D-E
37,-1348.1788,839.1,977.236519,-2325.415319,0,Left,Right,yes,no,D-E
37,-1345.997317,1045.3,1077.966066,-2423.963383,0,Right,Left,yes,no,D-E
37,-1375.049368,864.3,902.465132,-1375.049368,1,Left,Right,yes,no,D-E
37,-1399.208513,610.3,824.177917,-2223.38643,0,Right,Right,yes,no,D-E
37,-1302.764941,710.4,1022.650378,-1302.764941,1,Right,Left,no,no,D-E
37,-1329.363587,1035,1225.257348,-1329.363587,1,Left,Right,yes,no,D-E
37,-1298.90558,1746.2,1145.059626,-2443.965206,0,Right,Right,yes,no,D-E
37,-1441.218231,973.5,539.972504,-1441.218231,1,Right,Left,no,no,D-E
37,-1263.727426,1207.2,1595.888473,-2859.615899,0,Left,Left,yes,no,D-E
37,-1414.546,658.7,703.806768,-2118.352768,0,Left,Right,no,no,D-E
37,-1363.062003,852.1,901.206812,-1363.062003,1,Right,Left,yes,no,D-E
37,-1279.863624,1460.5,1140.294659,-1279.863624,1,Left,Right,yes,no,D-E
37,-1458.333389,672.3,546.544918,-1458.333389,1,Right,Left,yes,no,D-E
37,1129.688426,1268.8,3573.653632,-2443.965206,0,Right,Left,no,no,A-E
37,1560.242807,1122.8,3984.20619,-2423.963383,0,Left,Left,yes,no,A-E
37,1941.175699,708.2,4266.591018,1941.175699,1,Left,Left,no,no,A-E
37,1924.715546,898.1,4344.873829,-2420.158283,0,Left,Left,no,no,A-E
37,1255.024952,1002.6,4114.640851,1255.024952,1,Left,Left,no,no,A-E
37,1255.024952,643.9,3373.37772,1255.024952,1,Left,Right,no,no,A-E
37,2002.718236,547.2,4277.852412,-2275.134176,0,Right,Left,yes,no,A-E
37,2002.718236,1119.7,4226.104666,-2223.38643,0,Left,Right,yes,no,A-E
37,1560.242807,955.9,3885.658126,1560.242807,1,Right,Left,yes,no,A-E
37,1166.521266,1214.7,3590.484649,-2423.963383,0,Left,Left,yes,no,A-E
37,1941.175699,1336.9,3946.054006,1941.175699,1,Left,Right,no,no,A-E
37,1572.12696,618.7,4126.747895,1572.12696,1,Right,Left,yes,no,A-E
37,1166.521266,673.3,3141.340232,1166.521266,1,Left,Left,yes,no,A-E
37,1129.688426,915.7,3393.957241,1129.688426,1,Left,Left,no,no,A-E
37,1572.12696,573.6,3992.285243,1572.12696,1,Left,Right,no,no,A-E
37,1453.011627,535.5,3730.526127,1453.011627,1,Right,Left,yes,no,A-E
37,1453.011627,1079.2,3434.202362,-1981.190735,0,Left,Left,yes,no,A-E
37,1924.715546,1195.4,3899.534512,1924.715546,1,Right,Left,no,no,A-E
37,1129.688426,493.1,3553.651809,-2423.963383,0,Left,Right,yes,no,A-E
37,1255.024952,690.5,3519.293767,-2264.268815,0,Right,Right,yes,no,A-E
37,1941.175699,721.3,4059.528467,-2118.352768,0,Right,Right,no,no,A-E
37,1941.175699,702.5,3922.366434,1941.175699,1,Right,Left,no,no,A-E
37,1572.12696,902.3,4431.742859,-2859.615899,0,Left,Right,yes,no,A-E
37,1453.011627,638.3,3457.889934,-2004.878307,0,Right,Right,yes,no,A-E
37,1560.242807,494.1,3980.40109,1560.242807,1,Right,Left,no,no,A-E
37,1560.242807,598.8,3783.629237,1560.242807,1,Left,Left,yes,no,A-E
37,2002.718236,1319.5,4280.232736,2002.718236,1,Left,Right,no,no,A-E
37,1129.688426,735.8,3684.309361,-2554.620935,0,Right,Left,yes,no,A-E
37,1572.12696,831,3847.261136,1572.12696,1,Left,Left,yes,no,A-E
37,1166.521266,733.3,3590.484649,-2423.963383,0,Left,Right,no,no,A-E
37,1453.011627,957.5,3778.426946,1453.011627,1,Right,Right,yes,no,A-E
37,1255.024952,1471.2,3580.440271,-2325.415319,0,Right,Left,no,no,A-E
37,1166.521266,842.2,3610.486472,1166.521266,1,Left,Left,yes,no,A-E
37,2002.718236,765.3,4422.876519,-2420.158283,0,Left,Right,no,no,A-E
38,1453.011627,721.4,517.6225682,935.3890588,0,Right,Right,no,no,A-B
38,1924.715546,636.1999999,1001.847742,922.867804,0,Right,Right,no,no,A-B
38,1560.242807,826.1,1331.633002,228.609805,0,Right,Right,no,no,A-B
38,1572.12696,1209.2,1384.212297,187.914663,0,Right,Left,no,no,A-B
38,1166.521266,886.6,949.5336829,1166.521266,1,Left,Left,yes,no,A-B
38,1129.688426,648.6999999,140.0523033,989.6361227,0,Left,Left,no,no,A-B
38,1560.242807,675.9,1306.063131,254.179676,0,Left,Right,no,no,A-B
38,1941.175699,586.6,1730.850871,1941.175699,1,Right,Left,yes,no,A-B
38,2002.718236,556,977.654594,2002.718236,1,Left,Right,yes,no,A-B
38,2002.718236,1323,1755.396393,247.321843,0,Right,Left,yes,no,A-B
38,1255.024952,749.4000001,238.648669,1016.376283,0,Left,Right,yes,no,A-B
38,1572.12696,856.9,1309.884068,262.242892,0,Right,Left,yes,no,A-B
38,1453.011627,368.2,1240.691153,212.320474,0,Left,Right,yes,no,A-B
38,1941.175699,315.9,1022.111959,919.06374,0,Right,Left,yes,no,A-B
38,1129.688426,319.5,132.9486571,996.7397689,0,Left,Right,yes,no,A-B
38,1255.024952,356.1999999,321.3192425,1255.024952,1,Right,Left,yes,no,A-B
38,-1302.764941,863.3,815.587827,-1302.764941,1,Left,Right,yes,no,D-E
38,-1439.377932,779.1999999,1420.237967,-1439.377932,1,Right,Right,yes,no,D-E
38,-1279.863624,660.6999999,995.2705524,-1279.863624,1,Right,Left,no,no,D-E
38,-1375.049368,707.8000001,629.828939,-1375.049368,1,Left,Left,yes,no,D-E
38,-1298.90558,848.7,1145.059626,-2443.965206,0,Left,Right,no,no,D-E
38,-1345.997317,661.1,1208.623618,-1345.997317,1,Right,Right,yes,no,D-E
38,-1374.846792,757.7,889.422023,-2264.268815,0,Right,Right,no,no,D-E
38,-1414.546,485.7,862.9685,-2277.5145,0,Right,Left,no,no,D-E
38,-1363.062003,1011.4,962.353316,-2325.415319,0,Left,Right,yes,no,D-E
38,-1304.826154,860.9,1119.137229,-1304.826154,1,Right,Left,yes,no,D-E
38,-1329.363587,906.6,651.827148,-1329.363587,1,Left,Right,yes,no,D-E
38,-1458.333389,819.5,961.824894,-1458.333389,1,Right,Left,no,no,D-E
38,-1441.218231,709.9000001,782.168199,-1441.218231,1,Left,Right,yes,no,D-E
38,-1348.1788,311.8,1071.979483,-1348.1788,1,Right,Left,yes,no,D-E
38,-1399.208513,281.0999999,1024.75487,-2423.963383,0,Left,Right,yes,no,D-E
38,-1263.727426,306.5,711.09154,-1263.727426,1,Right,Left,yes,no,D-E
38,1941.175699,266.7,4361.333982,1941.175699,1,Right,Left,yes,no,A-E
38,2002.718236,250.6,4266.987051,2002.718236,1,Left,Right,yes,no,A-E
38,1129.688426,252.8,3104.507392,-1974.818966,0,Right,Left,yes,no,A-E
38,1924.715546,269.2,4199.849722,1924.715546,1,Left,Right,yes,no,A-E
38,1166.521266,309,4026.137165,1166.521266,1,Right,Left,yes,no,A-E
38,2002.718236,259.9,4426.681619,2002.718236,1,Left,Right,yes,no,A-E
38,1572.12696,277.1,3992.285243,1572.12696,1,Left,Right,yes,no,A-E
38,1255.024952,300.5,3532.539452,1255.024952,1,Left,Right,yes,no,A-E
38,1166.521266,371.6999999,3141.340232,1166.521266,1,Right,Left,yes,no,A-E
38,1166.521266,382.5999999,3147.712001,1166.521266,1,Left,Right,yes,no,A-E
38,1941.175699,739,4059.528467,1941.175699,1,Right,Right,yes,no,A-E
38,1572.12696,498.9,3577.005267,1572.12696,1,Right,Right,no,no,A-E
38,1255.024952,731.6,3580.440271,1255.024952,1,Right,Left,no,no,A-E
38,2002.718236,706.3000001,4277.852412,2002.718236,1,Left,Right,yes,no,A-E
38,1560.242807,602.5999999,4004.208013,1560.242807,1,Right,Left,yes,no,A-E
38,1924.715546,450.9,4148.101976,1924.715546,1,Left,Right,yes,no,A-E
38,1560.242807,628.2,3885.658126,-2325.415319,0,Right,Left,yes,no,A-E
38,1129.688426,535.5,3989.304325,1129.688426,1,Left,Right,yes,no,A-E
38,1453.011627,540.1,3876.97501,1453.011627,1,Right,Left,yes,no,A-E
38,1941.175699,581.1999999,4361.333982,1941.175699,1,Left,Right,yes,no,A-E
38,2002.718236,763.5,4266.987051,-2264.268815,0,Right,Right,yes,no,A-E
38,1453.011627,674.8000001,3873.16991,-2420.158283,0,Right,Right,no,no,A-E
38,1572.12696,421.5,4126.747895,1572.12696,1,Right,Right,no,no,A-E
38,1129.688426,288.2,3553.651809,-2423.963383,0,Right,Left,no,no,A-E
39,1560.242807,2366,570.6066843,1560.242807,1,Left,Right,yes,yes,A-B
39,1166.521266,970.3000002,232.8155565,933.7057095,0,Right,Left,yes,no,A-B
39,2002.718236,1898.9,1067.329177,935.389059,0,Left,Right,yes,no,A-B
39,1572.12696,1771.9,1317.947284,1572.12696,1,Right,Left,yes,no,A-B
39,1453.011627,1908.7,1190.768735,1453.011627,1,Left,Right,yes,no,A-B
39,1129.688426,1640.2,912.7008429,1129.688426,1,Right,Right,yes,no,A-B
